source,target1,target2,method,category,type,race,gender,path,Unnamed: 9,zip_path,local_path
id04221,id00062,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00053_id00062_bctnrIvZHTs_faceswap_id01163_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id04221,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id04221/00053_id00062_bctnrIvZHTs_faceswap_id01163_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id04221/00053_id00062_bctnrIvZHTs_faceswap_id01163_wavtolip.mp4
id01223,id00291,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00255_id00291_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/women/id01223,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id01223/00255_id00291_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id01223/00255_id00291_wavtolip.mp4
id00366,id01637,id01835,fsgan-wav2lip,D,FakeVideo-FakeAudio,African,men,00118_id01637_5VjcPZm8knM_id01835_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00366,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00366/00118_id01637_5VjcPZm8knM_id01835_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00366/00118_id01637_5VjcPZm8knM_id01835_wavtolip.mp4
id00306,id01058,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00015_id01058_2DKbOjf3Wyo_faceswap_id00253_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id00306,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00306/00015_id01058_2DKbOjf3Wyo_faceswap_id00253_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00306/00015_id01058_2DKbOjf3Wyo_faceswap_id00253_wavtolip.mp4
id00591,id00633,id00287,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/women/id00591,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00591/00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00591/00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4
id09181,id05844,-,wav2lip,D,FakeVideo-FakeAudio,Asian (East),women,00048_id05844_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (East)/women/id09181,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id09181/00048_id05844_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id09181/00048_id05844_wavtolip.mp4
id01920,id00830,-,wav2lip,D,FakeVideo-FakeAudio,African,men,00099_id00830_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01920,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id01920/00099_id00830_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id01920/00099_id00830_wavtolip.mp4
id00709,id00415,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00206_id00415_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id00709,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00709/00206_id00415_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00709/00206_id00415_wavtolip.mp4
id05845,id02619,id00080,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00027_id02619_6AKIR2gTCNU_id00080_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/women/id05845,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05845/00027_id02619_6AKIR2gTCNU_id00080_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05845/00027_id02619_6AKIR2gTCNU_id00080_wavtolip.mp4
id09175,id04701,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (East),women,00072_id04701_7mnc8w6jRlM_faceswap_id06462_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (East)/women/id09175,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id09175/00072_id04701_7mnc8w6jRlM_faceswap_id06462_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id09175/00072_id04701_7mnc8w6jRlM_faceswap_id06462_wavtolip.mp4
id01123,id00282,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00072_id00282_iTsqWj6GEbo_faceswap_id00253_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id01123,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id01123/00072_id00282_iTsqWj6GEbo_faceswap_id00253_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id01123/00072_id00282_iTsqWj6GEbo_faceswap_id00253_wavtolip.mp4
id00577,id01907,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,African,women,00010_id01907_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00577,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id00577/00010_id01907_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id00577/00010_id01907_wavtolip.mp4
id00520,1,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00187_1_id02567_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id00520,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00520/00187_1_id02567_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00520/00187_1_id02567_wavtolip.mp4
id04073,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00021_2_id03678_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id04073,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id04073/00021_2_id03678_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id04073/00021_2_id03678_wavtolip.mp4
id05931,id07136,id06232,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00013_id07136_4e43eS5p3_M_id06232_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/women/id05931,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id07136_4e43eS5p3_M_id06232_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id07136_4e43eS5p3_M_id06232_wavtolip.mp4
id00071,id03651,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00014_id03651_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/women/id00071,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00071/00014_id03651_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00071/00014_id03651_wavtolip.mp4
id00253,id01099,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00021_id01099_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id00253,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00253/00021_id01099_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00253/00021_id01099_wavtolip.mp4
id00773,id07194,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00038_id07194_NDJaiff98Fo_faceswap_id04526_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/men/id00773,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id00773/00038_id07194_NDJaiff98Fo_faceswap_id04526_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id00773/00038_id07194_NDJaiff98Fo_faceswap_id04526_wavtolip.mp4
id00049,id00775,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00118_id00775_yeCUxHgUHxc_faceswap_id00062_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id00049,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00049/00118_id00775_yeCUxHgUHxc_faceswap_id00062_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00049/00118_id00775_yeCUxHgUHxc_faceswap_id00062_wavtolip.mp4
id04599,id06355,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00111_id06355_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/men/id04599,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id04599/00111_id06355_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id04599/00111_id06355_wavtolip.mp4
id01239,id01211,id00529,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00280_id01211_ALJX69-RDG8_id00529_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id01239,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id01211_ALJX69-RDG8_id00529_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id01211_ALJX69-RDG8_id00529_wavtolip.mp4
id00592,id00568,-,wav2lip,D,FakeVideo-FakeAudio,African,women,00017_id00568_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00592,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id00592/00017_id00568_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id00592/00017_id00568_wavtolip.mp4
id04774,id06269,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (East),men,00032_id06269_Jm9bEizIGBE_faceswap_id03028_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (East)/men/id04774,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/men/id04774/00032_id06269_Jm9bEizIGBE_faceswap_id03028_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/men/id04774/00032_id06269_Jm9bEizIGBE_faceswap_id03028_wavtolip.mp4
id07739,id07799,-,wav2lip,D,FakeVideo-FakeAudio,Asian (East),women,00019_id07799_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (East)/women/id07739,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id07739/00019_id07799_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id07739/00019_id07799_wavtolip.mp4
id00056,id07102,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (East),men,00028_id07102_4gKPlwvjpsI_faceswap_id06269_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (East)/men/id00056,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/men/id00056/00028_id07102_4gKPlwvjpsI_faceswap_id06269_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/men/id00056/00028_id07102_4gKPlwvjpsI_faceswap_id06269_wavtolip.mp4
id04727,id00475,id01544,fsgan-wav2lip,D,FakeVideo-FakeAudio,African,men,00007_id00475_xQjvXRcnPvw_id01544_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id04727,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id04727/00007_id00475_xQjvXRcnPvw_id01544_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id04727/00007_id00475_xQjvXRcnPvw_id01544_wavtolip.mp4
id05251,id01178,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,African,women,00033_id01178_6XpgYMiKxhc_faceswap_id03658_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id05251,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id05251/00033_id01178_6XpgYMiKxhc_faceswap_id03658_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id05251/00033_id01178_6XpgYMiKxhc_faceswap_id03658_wavtolip.mp4
id00358,id00183,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00217_id00183_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id00358,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00358/00217_id00183_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00358/00217_id00183_wavtolip.mp4
id00220,id03569,id04376,fsgan-wav2lip,D,FakeVideo-FakeAudio,African,women,00027_id03569_YO0EpPm9p-8_id04376_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00220,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id00220/00027_id03569_YO0EpPm9p-8_id04376_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id00220/00027_id03569_YO0EpPm9p-8_id04376_wavtolip.mp4
id01239,id00062,id00943,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00280_id00062_bctnrIvZHTs_id00943_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id01239,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id00062_bctnrIvZHTs_id00943_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id00062_bctnrIvZHTs_id00943_wavtolip.mp4
id00071,id00897,id00496,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00014_id00897_0ayFw8JhoyI_id00496_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/women/id00071,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00071/00014_id00897_0ayFw8JhoyI_id00496_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00071/00014_id00897_0ayFw8JhoyI_id00496_wavtolip.mp4
id04070,id07008,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00072_id07008_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/women/id04070,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id04070/00072_id07008_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id04070/00072_id07008_wavtolip.mp4
id04374,id02721,-,wav2lip,D,FakeVideo-FakeAudio,African,women,00032_id02721_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id04374,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id04374/00032_id02721_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id04374/00032_id02721_wavtolip.mp4
id00087,id03525,id00088,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00002_id03525_5qVmWkkCk3k_id00088_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id00087,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00087/00002_id03525_5qVmWkkCk3k_id00088_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00087/00002_id03525_5qVmWkkCk3k_id00088_wavtolip.mp4
id00616,id00098,fnQ0tnqQ,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00305_id00098_Rs_fnQ0tnqQ_id01004_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/women/id00616,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id00616/00305_id00098_Rs_fnQ0tnqQ_id01004_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id00616/00305_id00098_Rs_fnQ0tnqQ_id01004_wavtolip.mp4
id04554,id07233,id00745,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00118_id07233_ozetTgOHu78_id00745_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/men/id04554,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id04554/00118_id07233_ozetTgOHu78_id00745_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id04554/00118_id07233_ozetTgOHu78_id00745_wavtolip.mp4
id00535,id00919,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00005_id00919_XDUn0Pskyrk_faceswap_id00183_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id00535,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00535/00005_id00919_XDUn0Pskyrk_faceswap_id00183_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00535/00005_id00919_XDUn0Pskyrk_faceswap_id00183_wavtolip.mp4
id01239,id00060,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00280_id00060_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id01239,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id00060_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id00060_wavtolip.mp4
id02466,id03707,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00136_id03707_pwNcRPQ5qdo_faceswap_id03781_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/women/id02466,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id02466/00136_id03707_pwNcRPQ5qdo_faceswap_id03781_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id02466/00136_id03707_pwNcRPQ5qdo_faceswap_id03781_wavtolip.mp4
id00020,id01201,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00206_id01201_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id00020,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00020/00206_id01201_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00020/00206_id01201_wavtolip.mp4
id07768,id00732,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00143_id00732_amGRpH0AJCs_faceswap_id08314_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/men/id07768,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07768/00143_id00732_amGRpH0AJCs_faceswap_id08314_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07768/00143_id00732_amGRpH0AJCs_faceswap_id08314_wavtolip.mp4
id03747,id02808,-,wav2lip,D,FakeVideo-FakeAudio,African,women,00273_id02808_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03747,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id03747/00273_id02808_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id03747/00273_id02808_wavtolip.mp4
id00566,id06427,id03211,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (East),women,00032_id06427_dBBAKe2EA_o_id03211_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (East)/women/id00566,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id00566/00032_id06427_dBBAKe2EA_o_id03211_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id00566/00032_id06427_dBBAKe2EA_o_id03211_wavtolip.mp4
id00292,id00981,id01098,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00072_id00981_OmNALjENDkI_id01098_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/men/id00292,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00292/00072_id00981_OmNALjENDkI_id01098_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00292/00072_id00981_OmNALjENDkI_id01098_wavtolip.mp4
id00180,id00418,id00431,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00206_id00418_KSTOz7H0OuQ_id00431_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/women/id00180,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id00180/00206_id00418_KSTOz7H0OuQ_id00431_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id00180/00206_id00418_KSTOz7H0OuQ_id00431_wavtolip.mp4
id00166,id01637,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,African,men,00010_id01637_5VjcPZm8knM_faceswap_id00166_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00166/00010_id01637_5VjcPZm8knM_faceswap_id00166_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00166/00010_id01637_5VjcPZm8knM_faceswap_id00166_wavtolip.mp4
id00739,id07136,id04583,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00005_id07136_4e43eS5p3_M_id04583_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/women/id00739,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00739/00005_id07136_4e43eS5p3_M_id04583_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00739/00005_id07136_4e43eS5p3_M_id04583_wavtolip.mp4
id07210,id00103,id07463,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00005_id00103_qpTVaP4y5DQ_id07463_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/men/id07210,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07210/00005_id00103_qpTVaP4y5DQ_id07463_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07210/00005_id00103_qpTVaP4y5DQ_id07463_wavtolip.mp4
id07689,id07377,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00028_id07377_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/women/id07689,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id07689/00028_id07377_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id07689/00028_id07377_wavtolip.mp4
id00775,id00049,EHTUF-mQY,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00092_id00049_S_EHTUF-mQY_faceswap_id01096_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id00775,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00775/00092_id00049_S_EHTUF-mQY_faceswap_id01096_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00775/00092_id00049_S_EHTUF-mQY_faceswap_id01096_wavtolip.mp4
id00739,id00739,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00005_id00739_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/women/id00739,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00739/00005_id00739_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00739/00005_id00739_wavtolip.mp4
id01172,id03757,id04221,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id03757_L-M-XbdFLQM_id04221_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id03757_L-M-XbdFLQM_id04221_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id03757_L-M-XbdFLQM_id04221_wavtolip.mp4
id06752,3,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00221_3_id02619_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Asian (South)/women/id06752,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06752/00221_3_id02619_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06752/00221_3_id02619_wavtolip.mp4
id00042,id00403,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00028_id00403_wavtolip.mp4,FakeAVCeleb/FakeVideo-FakeAudio/Caucasian (European)/women/id00042,FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00042/00028_id00403_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00042/00028_id00403_wavtolip.mp4
